Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2024-03-19,3868.201171875,3946.687492208131,3857.794724497652,3940.1226473159663,8931209
2024-03-20,3861.976806640625,3907.78493306345,3851.570358663032,3876.6627036313866,1817913
2024-03-21,3863.970703125,3898.4482511532437,3839.705136843681,3880.6017398046433,3829582
2024-03-22,3803.62255859375,3829.979291151296,3749.2560100020937,3790.103935402895,5852485
2024-03-26,3771.138916015625,3838.440690058343,3765.254821991244,3768.7074918273493,3440925
2024-03-27,3735.542724609375,3788.158838368847,3724.3581734819704,3781.8371355577046,1968575
2024-03-28,3769.971923828125,3807.6103232125056,3735.153881557504,3744.490645526798,4311783
2024-04-01,3809.3125,3825.408576562606,3781.3997961643163,3790.7849991059966,1569676
2024-04-02,3777.266357421875,3802.6018463272226,3766.76255686981,3783.29624224724,2142666
2024-04-03,3839.0244140625,3871.799965376353,3745.365904713473,3745.365904713473,3973090
2024-04-04,3893.48828125,3918.1427803858774,3827.304866462404,3866.8397293202797,3394637
2024-04-05,3870.09814453125,3892.224106154191,3851.8624618749805,3868.8824323541658,1636819
2024-04-08,3863.581787109375,3922.0330832785467,3851.375989955484,3873.7450929274473,2302538
2024-04-09,3838.294921875,3905.694048254169,3817.384673734395,3874.717608938137,1876992
2024-04-10,3875.349853515625,3880.7476629694565,3810.528176426063,3847.8747588285305,2101965
2024-04-12,3891.640380859375,3903.262778963109,3837.2738285136293,3862.0743563623423,4354821
2024-04-15,3833.091796875,3952.717874429233,3811.549472195389,3891.6404475062823,4200329
2024-04-16,3766.567626953125,3820.934173085947,3756.8906068381593,3794.966612030053,3051420
2024-04-18,3756.06396484375,3828.0341184943036,3744.393129116633,3770.458043062613,3476284
2024-04-19,3721.246337890625,3746.8736458352478,3696.6402756744365,3732.7227084538367,2957749
2024-04-22,3758.593017578125,3771.6253567885888,3707.4357555642346,3731.7499984522474,1728883
2024-04-23,3768.416015625,3788.1592293153244,3754.702924424176,3770.7016495470325,1807586
2024-04-24,3725.96337890625,3791.07687601712,3719.544323594792,3783.296318036582,1317312
2024-04-25,3746.532958984375,3767.394531605907,3706.4631347461445,3706.657601197812,2856271
2024-04-26,3716.529296875,3770.4582389436573,3698.2449391305313,3749.401962592489,2039178
2024-04-29,3764.039306640625,3771.4309315368455,3714.4382506071906,3732.7226089474875,1110693
2024-04-30,3715.848388671875,3775.272493268424,3705.490616178965,3765.789938541982,2203078
2024-05-02,3757.32861328125,3764.9147045184022,3674.417045390118,3674.417045390118,2491044
2024-05-03,3737.97412109375,3786.7973077825845,3693.4306208015673,3783.4417525141935,2962234
2024-05-06,3813.494384765625,3831.875856708849,3747.310970665456,3747.310970665456,2053831
2024-05-07,3869.80615234375,3878.6079555993488,3806.151513098809,3822.9770163628573,2062112
2024-05-08,3867.861083984375,3875.0095663734273,3830.563177847568,3852.348644505229,1247685
2024-05-09,3851.570556640625,3862.074357102614,3802.7962801729855,3853.32122962492,1726486
2024-05-10,3787.089111328125,3864.6031074267457,3778.4820118323983,3853.9048405813305,1672489
2024-05-13,3839.510498046875,3846.512952013115,3763.844532058345,3777.9467919329823,931326
2024-05-14,3794.188720703125,3837.565422637813,3786.11634501382,3828.0341924544327,1058317
2024-05-15,3773.959228515625,3819.2323938552713,3769.1937321404057,3797.3982523912305,1115021
2024-05-16,3821.5205078125,3829.8964642714295,3765.240327516879,3811.871212722825,2599399
2024-05-17,3756.031982421875,3840.1828319751426,3752.0153689961217,3839.203193497598,2765804
2024-05-21,3742.4150390625,3766.465212644621,3732.471803718336,3752.6034232070624,1908117
2024-05-22,3753.974853515625,3763.0365099339497,3739.8191245663174,3756.913769110757,1311168
2024-05-23,3814.17333984375,3825.488211966575,3747.6069538740417,3762.742320348681,2095742
2024-05-24,3771.118408203125,3804.720056608894,3766.0243358337225,3799.2830150964464,1309452
2024-05-27,3768.718505859375,3828.770396397948,3763.134613996444,3776.5065844447445,1841538
2024-05-28,3761.713623046875,3791.2008363305977,3752.0152979705917,3779.445174822596,1801993
2024-05-29,3726.201904296875,3770.5305466531386,3722.6263194210433,3770.5305466531386,1568095
2024-05-30,3660.027587890625,3717.140322546408,3639.7979088533293,3700.094707884028,2919230
2024-05-31,3596.203857421875,3673.4484478197846,3579.354123272811,3663.8479428095284,10956800
2024-06-03,3627.45458984375,3675.162937939019,3620.743970313197,3656.794715687024,2156773
2024-06-04,3639.357177734375,3668.7463339475735,3518.3718179900425,3624.662599627776,3395997
2024-06-05,3670.16650390625,3706.756096486479,3624.662344736642,3640.336560281449,2799670
2024-06-06,3752.4072265625,3761.713792341841,3665.317459305752,3704.013180177749,4328036
2024-06-07,3814.663330078125,3835.2847685577945,3759.1669041268424,3759.1669041268424,4552445
2024-06-10,3780.130859375,3826.369746628105,3763.6728854931707,3815.691783133879,1734661
2024-06-11,3773.66552734375,3800.9483158199455,3762.7914444244025,3766.7099983889166,1419898
2024-06-12,3753.6318359375,3814.2225740099775,3749.5174019913065,3795.5113826278625,2177001
2024-06-13,3799.18505859375,3810.7938708088977,3773.5676067752893,3778.2699195397627,1932323
2024-06-14,3754.02392578125,3809.8142929599544,3750.0563418489855,3809.8142929599544,1860730
2024-06-18,3737.4189453125,3763.7711253531625,3717.7771455099964,3748.1459390773957,1774045
2024-06-19,3724.291748046875,3755.7872702574973,3715.7199109177072,3749.713320041751,1509050
2024-06-20,3710.135986328125,3732.3737329069522,3703.082636815265,3718.7078233814937,2846526
2024-06-21,3733.1572265625,3798.8420325256525,3720.715866070661,3749.0763513887523,4642195
2024-06-24,3739.084228515625,3778.465647895979,3714.103447073741,3731.1980908539826,1702154
2024-06-25,3760.293212890625,3769.305838922121,3715.670633038322,3739.280015679649,1338808
2024-06-26,3777.339111328125,3788.212954904168,3762.7913842995013,3766.220118963664,1639845
2024-06-27,3854.044677734375,3861.734935564597,3740.357822070456,3752.9950629497644,4526556
2024-06-28,3824.655517578125,3879.368422948388,3818.4839864227138,3838.027726477141,2731571
2024-07-01,3897.19775390625,3920.219258189819,3804.915856909854,3804.915856909854,2658723
2024-07-02,3935.599853515625,3941.4776848729957,3901.4595932166394,3912.284647133711,2307449
2024-07-03,3884.511474609375,3944.122571659196,3874.470180210599,3938.1466812760073,1821198
2024-07-04,3939.077392578125,3964.9399925707075,3901.0185802211668,3918.407163657249,2518001
2024-07-05,3930.11376953125,3944.759317225375,3906.798325472104,3928.3503724029933,1668616
2024-07-08,3911.892578125,3949.167872482437,3897.051149881357,3940.106215968834,1758882
2024-07-09,3904.34912109375,3925.3623184354674,3894.160976676417,3903.8593018588867,1305801
2024-07-10,3829.553955078125,3921.787068375789,3822.5496350896506,3902.5860570627137,2669716
2024-07-11,3843.8076171875,3898.9613137562046,3816.2799182478925,3850.9590262250354,4872189
2024-07-12,4098.7587890625,4114.4330054282855,3890.4385136742408,3898.9613209892245,13509164
2024-07-15,4084.30908203125,4153.667297454993,4072.4060914203146,4149.455043182372,4848030
2024-07-16,4093.37060546875,4109.142402353893,4060.5034474020554,4087.051745925721,2029521
2024-07-18,4227.6787109375,4236.93648604033,4075.296134549774,4075.296134549774,5613364
2024-07-19,4224.58544921875,4279.916382656846,4207.745724985431,4239.314154865978,3903354
2024-07-22,4209.80810546875,4241.818590319842,4187.862236778732,4222.1803148836,1896386
2024-07-23,4224.537109375,4282.8137917236645,4189.13882773974,4205.536980663162,2365208
2024-07-24,4228.3662109375,4260.622174468574,4190.9062961576155,4209.955327580733,1809793
2024-07-25,4244.322265625,4264.4514978853385,4196.896022372138,4217.319636983082,2810342
2024-07-26,4308.490234375,4342.464545151934,4258.608729472141,4271.324703991635,3552210
2024-07-29,4301.86279296875,4350.860197383269,4291.945367357768,4335.149576043135,1746803
2024-07-30,4286.3974609375,4318.456850304975,4249.035353541636,4311.681741041037,1797906
2024-07-31,4306.03564453125,4334.167378134563,4266.415328045917,4271.32489689292,2330091
2024-08-01,4317.5732421875,4339.3714407578755,4286.102617400063,4319.831452135074,2202244
2024-08-02,4205.5859375,4318.457126714295,4192.772153494779,4286.053969556137,2811282
2024-08-05,4079.90087890625,4162.332736944009,4036.156809438158,4162.332736944009,2787771
2024-08-06,4095.7587890625,4181.234188453704,4085.546502593992,4095.5133106272006,2203067
2024-08-07,4124.47998046875,4168.175144224216,4104.694033994683,4151.531513665411,1237666
2024-08-08,4097.083984375,4155.458948002559,4084.7611587170704,4105.381347258672,2441283
2024-08-09,4152.267578125,4176.717133478339,4129.486988399369,4140.730092096512,1302536
2024-08-12,4119.76611328125,4162.332168001852,4110.634507665087,4153.494944715224,936912
2024-08-13,4121.04345703125,4157.423172797769,4107.345567268085,4136.802982285547,1495593
2024-08-14,4217.5654296875,4228.317578037032,4112.40236132334,4132.875360818273,3226545
2024-08-16,4336.18017578125,4346.932323500371,4246.875404760914,4271.32496210224,3457058
2024-08-19,4408.79296875,4412.966102406389,4310.945354320212,4341.040916446269,2055210
2024-08-20,4441.490234375,4482.436229168461,4418.611835982054,4423.5214046887,2212298
2024-08-21,4469.1806640625,4477.5269313687795,4411.29665372891,4436.286551737751,1896990
2024-08-22,4420.57568359375,4478.459690688716,4415.862689393936,4477.526680850177,1829872
2024-08-23,4383.16455078125,4424.503214207465,4374.425614579285,4418.611731898268,1809253
2024-08-26,4421.017578125,4469.818401872383,4403.882992094799,4407.810646937247,1844164
2024-08-27,4415.8134765625,4428.431164573309,4405.650573010988,4423.521595654713,930697
2024-08-28,4424.55224609375,4479.981468869434,4376.6839509469255,4417.384467523588,1848058
2024-08-29,4430.19873046875,4473.599514554176,4379.335784660146,4379.335784660146,2133641
2024-08-30,4471.39013671875,4509.193819455762,4406.6327273671195,4418.6122679625305,3637222
2024-09-02,4439.28076171875,4505.020076011625,4430.394634473508,4493.237111558238,1216500
2024-09-03,4430.73876953125,4473.500923144872,4414.586095966468,4439.281131802064,1717263
2024-09-04,4398.2373046875,4405.847136492228,4356.457065075125,4395.979094770648,1265505
2024-09-05,4394.9970703125,4417.629990620445,4373.591062750139,4399.955543002937,1688793
2024-09-06,4376.14404296875,4437.219269128685,4359.696987890559,4393.033151008172,1649179
2024-09-09,4369.07421875,4409.03830092537,4350.3689532319695,4374.425840570686,1184938
2024-09-10,4426.31982421875,4457.839350275992,4360.1389358947,4362.102763319449,1385591
2024-09-11,4398.33544921875,4467.069411676029,4390.381851958678,4439.674113958071,1325919
2024-09-12,4435.9921875,4450.622607300757,4351.154451209502,4428.676737874571,2742216
2024-09-13,4440.8037109375,4464.762313187297,4423.521931143341,4448.069777598077,1458786
2024-09-16,4431.6220703125,4463.828648356052,4413.162284266815,4445.123383881834,1155120
2024-09-17,4424.15966796875,4453.764272150941,4385.226883000954,4431.62230848725,1699364
2024-09-18,4267.54443359375,4415.715125527233,4242.84939817985,4415.715125527233,2961779
2024-09-19,4218.44873046875,4342.219248359466,4204.35817203477,4310.650337218327,2927551
2024-09-20,4207.40185546875,4252.3737899385205,4151.040105806238,4238.823093407437,5447908
2024-09-23,4191.298828125,4231.459004478235,4176.0791650499295,4222.22911114853,1702319
2024-09-24,4194.0478515625,4213.39174349326,4163.314144118252,4174.753342987435,3012026
2024-09-25,4197.43603515625,4212.017551040905,4163.314530454997,4175.4412618287715,2713073
2024-09-26,4214.865234375,4238.725549338179,4182.953033998253,4182.953033998253,3964251
2024-09-27,4230.77197265625,4298.818403851764,4222.2780351461415,4256.596112539378,3012477
2024-09-30,4191.298828125,4221.001718965056,4183.001465184691,4209.365945175714,2503416
2024-10-01,4210.34814453125,4218.056263856357,4166.211406289576,4178.583136778167,1823365
2024-10-03,4156.1953125,4201.608822204832,4133.85677529384,4185.505533031941,3350119
2024-10-04,4175.3427734375,4220.26532782277,4147.652613708516,4148.5856235577485,2965463
2024-10-07,4195.57080078125,4219.529403464621,4152.906451090779,4196.601618570953,1472619
2024-10-08,4176.32470703125,4202.001656010186,4127.9165503585355,4195.324834210528,1541867
2024-10-09,4176.03076171875,4217.3200479400675,4169.893800065752,4182.953062683279,1082504
2024-10-10,4150.9423828125,4216.19074786921,4122.663456603558,4176.324950925273,2378875
2024-10-11,4074.156982421875,4165.229488527156,4038.0716498141223,4068.068925004607,5759183
2024-10-14,4061.833251953125,4090.0632711112576,4047.644886515852,4065.122758771127,2137590
2024-10-15,4042.34228515625,4094.531383895366,4020.936757446088,4056.3345559239197,2759474
2024-10-16,4020.8876953125,4040.5751141050914,3993.6395885284373,4011.1177013655647,2359151
2024-10-17,4034.68359375,4055.2548785670365,4018.9238301370233,4038.414674215347,2522659
2024-10-18,4058.356201171875,4081.0938417563607,4015.981878743336,4025.824971583393,2361000
2024-10-21,4015.834228515625,4074.991311135829,4006.138686185549,4067.7565419545163,1595450
2024-10-22,3952.493896484375,4025.628123729215,3943.4875627358756,4002.201514906106,1928049
2024-10-23,4002.447509765625,4049.0051452980897,3932.463025582815,3936.8433940172417,1966476
2024-10-24,3984.38525390625,4014.9973672208257,3941.1741746389275,3941.1741746389275,2676744
2024-10-25,3993.884033203125,4027.7934387000987,3969.42385229137,3993.3918785796277,1759676
2024-10-28,4026.66162109375,4069.134469419595,3987.436801068887,4005.1051041743235,1532534
2024-10-29,4011.306396484375,4039.1131336663107,3996.394207004564,4031.5832637923236,1445885
2024-10-30,4020.55859375,4042.55800112918,3996.344730916741,4011.0601058196758,1935002
2024-10-31,3906.18212890625,4014.308599846557,3897.864763520815,4006.1387847297265,3740372
2024-11-01,3921.684814453125,3936.203375700577,3913.662790294584,3927.2463058287503,154895
2024-11-04,3901.949462890625,3929.2640448975253,3851.848217603721,3904.0658719887983,2269192
2024-11-05,3909.03662109375,3923.4566554269013,3879.261266395641,3879.261266395641,967590
2024-11-06,4074.69580078125,4084.686443814856,3912.87545183105,3940.780715946805,3792017
2024-11-07,4085.769287109375,4139.80777036327,4020.952665320235,4104.274589912992,3724349
2024-11-08,4081.930419921875,4104.323455140882,4053.0408475923055,4089.8048938450424,1648039
2024-11-11,4132.8193359375,4167.860359857493,4053.04078486624,4063.425535563547,1406487
2024-11-12,4131.53955078125,4151.816417459889,4099.00832230913,4149.847798959433,1587640
2024-11-13,4085.22802734375,4130.899880816483,4066.2305702818967,4112.542609268491,1098813
2024-11-14,4080.84765625,4094.7265129104985,4051.8600369763685,4070.118781462719,1825432
2024-11-18,3956.43115234375,4146.894998090364,3927.5908423676865,4146.894998090364,3313944
2024-11-19,3976.16650390625,4067.3133968435627,3951.115881398178,3956.8246828361807,1776233
2024-11-21,4008.944091796875,4028.236409232463,3960.8604880090948,3981.432455552984,2384347
2024-11-22,4177.9990234375,4188.186720017956,3990.389589438143,4007.122846226611,3096553
2024-11-25,4247.39306640625,4260.189087034664,4185.480108874261,4212.843714585579,4052167
2024-11-26,4284.4033203125,4298.085123579749,4242.373120582253,4253.249546195695,2060669
2024-11-27,4264.56884765625,4308.71521363045,4256.202219033572,4290.55499634484,1558993
2024-11-28,4178.29443359375,4271.853320530873,4166.5812490977505,4251.23184853607,2558544
2024-11-29,4203.83740234375,4231.250512031332,4129.817151927626,4153.785179120677,2017425
2024-12-02,4209.5458984375,4220.914958216208,4163.676993000992,4203.000338296886,1670944
2024-12-03,4235.23681640625,4257.137698206271,4198.522271973675,4246.654900345047,2010905
2024-12-04,4286.076171875,4318.115726856116,4221.751465216019,4245.867042233743,3302642
2024-12-05,4394.00537109375,4418.564078323639,4291.588189238375,4331.747813073262,3746747
2024-12-06,4375.74658203125,4394.940611577895,4343.510455484962,4383.128901087652,1842087
2024-12-09,4382.29248046875,4399.271815609351,4346.266664568218,4360.933257388377,2066639
2024-12-10,4363.0,4423.288944687637,4342.871163165953,4356.700516597411,2087828
2024-12-11,4357.97998046875,4378.847047235939,4337.850664985335,4362.310844845357,1635256
2024-12-12,4385.048828125,4414.6271298014035,4356.5528821629905,4360.539142507212,1914642
2024-12-13,4403.701171875,4424.371666662094,4325.448584466717,4365.362613963178,1967048
2024-12-16,4345.92236328125,4404.783863782896,4328.007742805228,4389.034915890042,1646224
2024-12-17,4260.58251953125,4363.393811274363,4250.247272573856,4340.8037221053055,3225027
2024-12-18,4279.62890625,4293.556785484744,4222.2928946144,4244.046224337432,1575404
2024-12-19,4204.87060546875,4295.525583873814,4195.126039979421,4214.812225056753,3015763
2024-12-20,4104.86474609375,4313.24321027579,4087.3442333797852,4261.074819097192,4116989
2024-12-23,4093.052978515625,4150.832123971284,4050.3340530174855,4134.147889868673,2195338
2024-12-24,4113.92041015625,4151.816315358072,4093.0528623167015,4093.0528623167015,1181886
2024-12-26,4103.68359375,4134.049628782047,4078.140577688001,4113.920313335754,1208464
2024-12-27,4099.50048828125,4115.347963377728,4082.1765493053435,4097.679420039338,858100
2024-12-30,4093.545166015625,4133.409691121346,4047.479684808028,4085.8677460209447,1527169
2024-12-31,4030.549560546875,4074.9912673216186,3968.7841551770334,4070.1187442915557,1555429
2025-01-01,4047.9228515625,4069.134524093068,4021.346260950125,4030.1557808587904,763161
2025-01-02,4110.2294921875,4117.365734495675,4032.6661128651804,4055.3542496108485,1720835
2025-01-03,4035.5693359375,4114.36357856104,4028.088729938378,4114.36357856104,1791953
2025-01-06,4030.746337890625,4084.538741733885,4002.5949975020426,4041.081584910857,2085593
2025-01-07,3965.093017578125,4075.3849175960827,3948.605837566856,4050.3835586581686,2669054
2025-01-08,4043.93603515625,4061.259974116957,3954.708497578382,3971.5893051277485,2181277
2025-01-09,3975.4775390625,4072.8256284632957,3962.140100567154,4036.6522632657784,2392472
2025-01-10,4198.71875,4229.576941801279,4104.569664256768,4134.098942416888,7894300
2025-01-13,4223.76953125,4255.119877078866,4161.068839592267,4178.392778567286,4003771
2025-01-14,4166.6298828125,4246.211378062048,4152.8495539595815,4234.498194661013,3441709
2025-01-15,4182.9208984375,4189.663513268121,4141.432357556204,4151.81662842586,1653474
2025-01-16,4140.2998046875,4226.62391813247,4126.0768244014525,4193.1574036432985,2637705
2025-01-17,4124.2998046875,4160.60009765625,4100.0498046875,4159.89990234375,1761466
2025-01-20,4077.800048828125,4145.7998046875,4068.10009765625,4145.7998046875,1287799
2025-01-21,4035.85009765625,4111.0,4030.0,4095.300048828125,1971591
2025-01-22,4156.60009765625,4163.14990234375,4044.199951171875,4050.0,2409223
2025-01-23,4145.4501953125,4191.35009765625,4140.0498046875,4168.0,1822998
2025-01-24,4152.35009765625,4178.0,4104.0,4104.0,1910099
2025-01-27,4065.14990234375,4156.35009765625,4041.050048828125,4102.0,1551470
